order_id,order_date,product,category,price,quantity,region
27a2bbf5-ff58-48d7-800c-51a9c3e03e28,2023-04-17,Headphones,Electronics,355.39,1,Europe
b9033d8d-a560-4bf0-b007-a37522bef1af,2024-04-01,Jacket,Clothing,541.33,5,Australia
574c9642-139b-4753-9040-c1e75df84cb1,2024-11-12,Football,Sports,695.71,9,South America
b6bfaab7-c655-4285-b3fa-7c71ff0a3e79,2023-03-23,Football,Sports,186.37,8,Europe
9295344a-0ee4-406a-9834-929964a89006,2023-06-13,Perfume,Beauty,693.03,2,Australia
8c286800-ad68-4629-a493-72f721d9dbcb,2024-11-04,T-Shirt,Clothing,776.98,6,Asia
491de26b-6d5b-453b-b6cf-532f27e964a9,2024-12-19,Lipstick,Beauty,522.73,7,North America
19e79bc9-77f8-4355-a7db-3ce1692f60fc,2024-08-19,Shampoo,Beauty,322.61,5,Europe
8caedfb4-c5f9-4942-bb09-51c9e11ec7f2,2024-04-18,Basketball,Sports,901.58,5,North America
c9b3668c-d91d-48e1-8b4c-faa5b4d9296a,2023-08-29,Tennis Racket,Sports,981.05,5,Asia
d96a318b-bb7a-4018-8d96-dcd0ae9e3197,2023-10-04,Smartwatch,Electronics,835.57,4,Europe
9a3122be-3b7a-4d92-af7a-566ad66e6263,2024-11-23,Football,Sports,519.29,2,North America
20a0cd14-eb9d-477d-a20c-f271cf16ae59,2023-08-14,T-Shirt,Clothing,358.42,6,North America
15982ffe-c107-44b0-984f-4c2f7c6aeb08,2023-07-18,Smartwatch,Electronics,903.6,6,Europe
c5384163-3e84-44aa-9d27-8128494a0bf1,2024-12-06,Moisturizer,Beauty,318.15,3,Australia
59a22ec6-82e9-4fd2-bf7d-c3f8a91e58fd,2024-11-20,Refrigerator,Home Appliances,680.9,8,North America
1721a96d-5eeb-41b3-85b7-5283dc5baccc,2024-05-11,T-Shirt,Clothing,99.84,5,Asia
94371906-f0e4-40b6-99b0-fb11ab780152,2024-02-11,Moisturizer,Beauty,17.45,1,Australia
ec287a81-c5c0-4a9b-8a8c-4656235b41e3,2024-07-08,Vacuum Cleaner,Home Appliances,433.52,6,North America
7adc3993-ab7d-4427-bda1-c73b51464275,2023-09-18,Jacket,Clothing,765.73,5,South America
4b140162-3e6d-44c4-8656-a347cb1c2640,2024-08-02,Perfume,Beauty,371.31,4,Australia
1d9bb817-5d05-46f1-bcd8-ba4c842e2392,2023-10-12,Laptop,Electronics,970.89,10,South America
0489224b-c0dc-472f-9d35-616c7ec5df89,2023-04-05,Perfume,Beauty,761.72,10,North America
334eede3-bff5-453e-8909-0d4424f7de14,2025-01-15,Microwave,Home Appliances,38.92,4,Asia
635a68b7-68dd-4410-ae2e-66a94dd58800,2024-10-10,Jacket,Clothing,298.67,1,Europe
95e94e6f-c91b-4e9d-9c77-1bc8f21163d4,2024-01-05,Headphones,Electronics,278.31,9,Asia
1181c52d-f379-4f0a-8266-11dbecdb3ab1,2023-05-28,Basketball,Sports,139.03,4,North America
63a35e8f-274c-4816-a599-b0d66ade1d1a,2024-09-19,Jacket,Clothing,990.75,1,South America
6b71c176-98b5-4fe5-869a-b3de11a908d7,2024-09-07,Football,Sports,210.87,2,South America
af10937d-725b-4737-afd1-d957bf9d9369,2023-04-29,Jacket,Clothing,181.87,2,Asia
722ef240-fd1a-4624-a507-b9de149513b4,2023-09-17,Microwave,Home Appliances,816.74,7,Europe
81ea6465-c6de-4a87-a1ee-494134b4da02,2024-11-24,Shampoo,Beauty,737.08,5,South America
a516f034-780e-4789-b4f6-0a04afebf8bf,2024-03-28,Sneakers,Clothing,216.22,1,Asia
3ff03f1e-aa08-4433-9aac-6db78244ae18,2024-05-11,Basketball,Sports,250.06,6,Australia
7f901316-bf35-48c6-8e0e-9bee0162601a,2024-03-13,Lipstick,Beauty,223.37,1,North America
d5fcceb5-a353-4fab-a8cf-3d1b6daf44fc,2024-04-22,T-Shirt,Clothing,164.62,8,North America
51d502d8-7f22-4684-8737-bcfe8a52dcff,2024-04-04,Football,Sports,406.55,4,Europe
343ba50c-5c00-44ec-a091-05e032609ff8,2024-01-26,Perfume,Beauty,562.19,7,South America
8ff815d2-cbcd-4770-b99f-36b5d31687f9,2024-11-09,Vacuum Cleaner,Home Appliances,575.04,3,Europe
3a183d23-d2a8-4430-b42c-cd591a3d4893,2023-10-12,Running Shoes,Sports,582.62,8,Australia
0473b5cd-793b-4b32-92cb-f4e656583f7a,2024-12-23,Basketball,Sports,693.51,10,North America
ad764f9c-b8a3-4ea3-be5d-f286a676a8bd,2024-09-12,Refrigerator,Home Appliances,443.45,7,South America
8512d139-7f36-43a7-9724-cf8fe790d34c,2023-03-20,Tennis Racket,Sports,410.34,7,North America
d16a87bf-6695-4133-8337-15992f627d6d,2023-05-29,Microwave,Home Appliances,635.43,1,North America
7cc1ada0-7ae4-41ce-ac99-34b646ef1abd,2023-03-23,Shampoo,Beauty,666.4,7,Europe
0fffc350-1ea9-4f21-aa97-8255e6072e7d,2024-04-26,Microwave,Home Appliances,171.52,6,Europe
a503e0e7-e954-496a-b3f4-9be471cae68f,2023-10-29,Moisturizer,Beauty,159.82,5,Australia
c8577a6b-3f8d-48ab-b278-cc2b03eceeb4,2023-07-04,Headphones,Electronics,429.28,2,Europe
1fdf2be2-5c67-491d-91ee-630e935b18bf,2023-11-06,Vacuum Cleaner,Home Appliances,710.18,5,North America
33f26170-61df-400f-84b3-f73b130d5293,2023-10-11,Refrigerator,Home Appliances,175.29,7,South America
95dbce63-39c1-4002-bdba-3208ee8a6d92,2023-05-17,Laptop,Electronics,189.99,4,South America
5793d725-b817-41ba-8a28-be2b10489bee,2023-11-30,Moisturizer,Beauty,128.46,6,North America
01705acd-02e1-48e4-8346-62113fc63b83,2023-11-29,Smartwatch,Electronics,568.56,7,Australia
9ff721ce-76cf-4bd8-a685-776dd307843d,2024-02-06,Shampoo,Beauty,957.05,2,Australia
787871b1-633e-40cb-b9bf-84cac53b2404,2023-08-06,T-Shirt,Clothing,64.65,10,South America
b2a1c1e2-ed9d-433b-b6e7-2633898724f7,2023-06-14,Air Conditioner,Home Appliances,470.48,8,South America
7aefe969-4277-4d29-bdf0-f025ba19d6d5,2023-03-24,Headphones,Electronics,131.16,10,Australia
9f53e926-8692-41db-8e2a-5afe2faf750b,2023-05-07,Football,Sports,759.62,8,Europe
e5255429-6ec9-454a-9d63-f122a9766f86,2023-02-26,Shampoo,Beauty,692.6,8,North America
ac1f3a9e-01ad-4777-9906-6543ee260bc2,2023-10-04,Football,Sports,59.24,9,Asia
8472e811-0a1d-458e-ade2-b3c0f05e648f,2023-04-24,Smartwatch,Electronics,141.41,2,Europe
4cdf10c8-20a5-476a-ab85-9e0b93270ea0,2024-07-22,Moisturizer,Beauty,319.65,1,Asia
ad23a691-2c23-4280-9594-9d4f6f9217b4,2023-05-01,Tennis Racket,Sports,670.78,6,Asia
434bfa87-0d9b-4322-ad23-0e8a31a0ad86,2024-07-30,Vacuum Cleaner,Home Appliances,341.82,9,North America
a600e92e-7e1e-4bcc-b656-089989d064a5,2024-01-30,Basketball,Sports,733.1,10,Europe
782cb206-339c-4793-8da2-88a7087b5e41,2023-02-11,Tennis Racket,Sports,959.1,9,Europe
c1ba4817-2bc5-4106-bd08-9baa7260d6ee,2024-09-30,Smartwatch,Electronics,253.79,3,Europe
09c79a98-f7a3-45fc-99c3-fc548921866b,2023-08-05,Vacuum Cleaner,Home Appliances,833.66,4,Australia
da81145c-7082-4b59-b0ed-d4f53698c28e,2024-03-09,Smartwatch,Electronics,194.24,1,Australia
3bb52a01-22a1-4a75-9664-9156236a396c,2023-12-24,Jacket,Clothing,481.07,2,Asia
c6172ca5-03fb-40a4-9fa1-6ffb7930e9d8,2023-10-02,Shampoo,Beauty,480.32,3,North America
4aa38642-67cb-455b-955c-67461c0b97a8,2024-06-24,Basketball,Sports,204.99,1,Europe
c5605660-938e-4647-8592-d14fe389b538,2024-01-07,Laptop,Electronics,690.68,4,North America
e2ee72c8-e016-4e1d-96ff-3581fa67c92f,2024-06-19,Perfume,Beauty,208.29,5,North America
7a851ec3-4b00-479b-811f-a7ad0ae7459f,2023-02-26,Smartwatch,Electronics,501.76,7,South America
20ce2cd3-997c-435b-9ce9-c6fd796f71f5,2023-08-15,Vacuum Cleaner,Home Appliances,299.12,4,Australia
afb021f3-12c3-4533-a07e-14daa8254e8c,2024-01-25,Tennis Racket,Sports,179.81,2,North America
61b9fecb-98ca-4e4c-9271-ef666973391f,2023-02-25,Jeans,Clothing,204.4,10,South America
9b0faccf-cb56-4494-954b-dffb83e33588,2025-01-11,Jacket,Clothing,59.61,3,South America
ff580b46-d5af-4a46-8d96-42f51eaf5c5c,2023-10-27,Football,Sports,464.56,4,Europe
caef2b82-b324-42c6-8db8-20f9cf854db2,2023-10-15,Basketball,Sports,650.52,10,North America
4f57efc3-407c-4aae-9ab8-7f737c0c1929,2023-05-19,Football,Sports,429.45,1,Asia
68e7af83-307f-4dba-b4de-fd2f6379cc7b,2024-12-21,Sneakers,Clothing,996.62,10,South America
5d17d644-c540-4abd-b765-03597261f297,2024-08-23,Moisturizer,Beauty,243.23,4,Europe
d9f8c578-9fcd-4c25-a9d7-fd70376d7815,2024-08-08,Tennis Racket,Sports,852.66,4,North America
2a2425dc-9b53-4e91-a1a4-276d6ecbefaf,2024-03-28,Perfume,Beauty,442.88,2,Asia
836b2f92-860d-4834-948e-e98939883ed9,2024-04-19,Tennis Racket,Sports,288.72,7,North America
75d055e9-daad-4e97-9720-0fcfa6f92ef2,2024-04-04,Jeans,Clothing,699.47,6,Europe
63b3871b-ff33-4e20-bf8d-4aa80c89f1ad,2023-02-09,Laptop,Electronics,972.21,8,South America
34c90122-5a97-48ba-aabc-859f765e464e,2023-11-14,Smartwatch,Electronics,366.29,5,Australia
bd9df703-e3bd-49ff-a2b9-6399e210eee7,2023-08-17,Microwave,Home Appliances,72.6,2,North America
ecf4485b-58f9-4317-b363-2d1b8e2c486b,2023-10-18,Lipstick,Beauty,491.31,2,North America
326e9a9c-e916-4a54-8e9d-e924db31d729,2024-09-10,Sneakers,Clothing,242.22,7,Asia
37704317-742c-4500-aa48-69c96a57910d,2024-12-13,Headphones,Electronics,731.28,8,North America
61cec15a-5fcf-4f23-8960-7810cdbcae8b,2023-08-14,Moisturizer,Beauty,611.48,8,Asia
be610f6f-9859-48bf-8266-ed80199ba259,2023-11-03,Football,Sports,675.9,8,Europe
9d05bf1e-0b76-4256-9fae-8fd0bb11107d,2024-12-05,Sneakers,Clothing,275.18,6,Europe
a07a8196-11fd-46af-bb6e-0cc31de2737e,2023-12-09,Vacuum Cleaner,Home Appliances,479.15,1,Australia
82dba7ad-a388-4fc6-a602-f041d1b0d2f1,2023-02-18,Jeans,Clothing,348.8,9,South America
dcc375ff-ff1e-4614-9c95-5ccc2b05f5b1,2024-01-11,Jacket,Clothing,472.91,10,North America
4a85c8e3-f2d7-4263-8858-0369812c866e,2024-08-23,Refrigerator,Home Appliances,242.45,7,Asia
1212815b-f8f2-4692-b292-7b3f843bd7de,2024-05-30,Sneakers,Clothing,131.34,4,Asia
6d71ed6e-3b58-4596-b670-962b2cb74300,2023-03-10,Sneakers,Clothing,447.17,1,North America
2aad79c2-555c-488e-b548-187db0a67d50,2023-03-05,Smartwatch,Electronics,961.82,9,Europe
ff97fd2b-ef30-421a-84f2-ada9e296baea,2024-04-17,Air Conditioner,Home Appliances,652.59,2,Asia
c3b745bb-0de7-41e4-a7a5-264261f6fad4,2023-07-08,Vacuum Cleaner,Home Appliances,506.35,9,Asia
2d09e4d8-1ce8-4a67-9957-ab397b139c19,2024-01-14,Laptop,Electronics,382.61,7,Asia
936726bd-c211-4bc3-a5b4-53cf8f83bc77,2024-04-07,Smartwatch,Electronics,238.15,3,Asia
c2f6b6ba-213f-40bd-8e29-7589844405b5,2024-05-07,T-Shirt,Clothing,272.19,10,North America
a317b5a5-65d2-4869-a4db-b5b6130fbeb7,2024-09-05,Headphones,Electronics,616.68,5,Australia
d26afd6f-dcd8-45ae-aaad-db0a7a31d16f,2024-03-23,Jeans,Clothing,362.61,2,Australia
0761c3bc-8b6a-4869-98c5-6b898a681d3a,2023-08-20,Lipstick,Beauty,993.7,9,South America
96f335e0-207f-4825-bb10-6928148ae645,2024-06-14,Smartwatch,Electronics,722.29,4,North America
64785a93-1ad8-48e9-916c-f0bea98e39a9,2024-01-21,Lipstick,Beauty,383.06,2,Europe
f1d2834e-1b27-466e-b02b-bf53b6f75db3,2024-06-19,Vacuum Cleaner,Home Appliances,278.41,4,Asia
b3a79ca6-bfd1-4be3-995b-740857c4afe0,2024-03-04,Basketball,Sports,346.52,9,Europe
6ff4430a-bb04-4b43-a75c-5d8d128e931d,2025-01-23,Running Shoes,Sports,332.57,1,Asia
a6f96850-8995-4777-8460-05bb76de899d,2023-11-01,Moisturizer,Beauty,751.22,7,South America
3e4b4595-a633-4cfc-b974-651cd48e8d17,2023-06-07,Air Conditioner,Home Appliances,627.13,1,Europe
2a97ba49-5da3-47c2-978b-95b0fc8bd71e,2024-07-27,Sneakers,Clothing,699.53,9,Asia
39d4d9d5-208f-4121-9c84-7cebbd30c129,2024-06-27,Shampoo,Beauty,571.83,10,North America
8365bcd0-5102-4a86-b35d-742ee032a611,2024-02-09,Smartphone,Electronics,68.89,4,South America
dfe652de-e736-4a11-b29a-1ab803c0d3cb,2023-02-23,Basketball,Sports,951.54,4,Asia
1a57c956-41a1-44c7-972f-6a85fdf70b44,2023-12-12,Vacuum Cleaner,Home Appliances,656.76,5,Asia
dfabaa7d-8a23-4665-9d6f-e3d78afe9f69,2024-05-30,Perfume,Beauty,839.61,2,North America
e9c7fbee-bab4-49f6-8b8b-6e8658f781a7,2023-08-13,Football,Sports,999.41,3,Australia
7f6a330d-a324-4ee2-be5a-a439aa8350ad,2023-12-04,Jacket,Clothing,801.71,9,Europe
d71407f3-56ce-44d7-8a4d-1e456f10837c,2023-02-13,Smartphone,Electronics,623.53,2,Europe
483c42b9-89f1-41f1-98fd-82bc5a812070,2023-04-03,Perfume,Beauty,451.55,1,North America
13294780-9c80-43c6-82ff-c3da2c030f19,2024-08-27,Jacket,Clothing,400.73,10,Australia
9093fa67-99e2-4d02-97f3-55ffe2e6db84,2023-04-30,Headphones,Electronics,588.04,5,South America
13917c3d-fd9b-4944-97b6-0e0cbb7f7bb6,2023-02-18,Running Shoes,Sports,562.08,4,South America
02c7e6ea-247e-403d-b6e6-d8fb847ec180,2023-02-15,Jacket,Clothing,212.66,2,North America
b155f49b-c5ee-4644-945c-29e7f1778cb5,2023-11-19,Basketball,Sports,227.68,6,North America
e419c5f8-846d-4581-8e9d-b7adb76572b8,2023-07-30,T-Shirt,Clothing,657.05,3,South America
aae17531-fc1a-49de-be9d-5f57972201e7,2024-08-31,Running Shoes,Sports,115.9,9,Asia
3d9c55d0-37db-4e78-bd6c-2d4207476d4e,2024-04-16,Smartphone,Electronics,251.25,2,Europe
fbe4cfa4-6ba2-4e53-b689-7c594b775e23,2023-08-19,Running Shoes,Sports,738.19,9,Europe
772e11df-4648-4f8c-bbe3-83596303c049,2023-04-19,Microwave,Home Appliances,154.93,9,North America
2fe576fe-7636-4071-acfe-bc411d1ddf23,2024-11-13,Perfume,Beauty,446.86,5,South America
f255f867-fe83-41fd-af3e-82ce2438d08f,2024-11-02,Football,Sports,634.74,10,North America
4ebf3de1-2cb7-4c91-81e6-1d3e1cb4f8cf,2024-08-23,Air Conditioner,Home Appliances,820.22,8,Asia
4499a3f3-a3f4-47d0-9f99-7cda6ecde997,2024-02-12,Football,Sports,380.6,5,Europe
dd785fa1-1a05-4175-9406-137512eb6cfd,2024-10-29,Jeans,Clothing,229.33,7,Europe
aff5b23d-da53-405b-8dfa-81e7c1c721ab,2023-12-19,Smartphone,Electronics,304.99,4,South America
99a43b47-eb51-4a3a-beb3-42fd69e432b9,2024-05-31,Moisturizer,Beauty,445.17,7,Australia
61397c5d-9a47-4bcf-893e-8286daba0b30,2023-11-12,Sneakers,Clothing,592.96,4,Europe
7efc4dd9-fb2f-4347-b4a5-de1684bf5569,2023-04-06,Air Conditioner,Home Appliances,535.95,8,Europe
466504c6-6c0c-49e0-9b17-58880f33904d,2024-12-24,Lipstick,Beauty,11.32,5,Europe
9d96ae73-2e6a-4631-97cb-7ec3902c7983,2023-10-08,Jeans,Clothing,328.4,4,Asia
28d37130-2e4f-45d0-9dca-6d8f558cc3e7,2025-01-13,Vacuum Cleaner,Home Appliances,262.45,2,South America
ccd8c1e0-bd03-4976-bbfa-ec936ceef1b2,2023-05-23,Air Conditioner,Home Appliances,125.07,7,North America
5ed10d0a-a6db-42c5-a12b-62b7cd6d8296,2024-02-28,Jeans,Clothing,477.68,8,Asia
7d30fc1a-c4fb-480a-a2c7-6f7e55f2e8df,2024-08-03,Microwave,Home Appliances,954.14,5,South America
2489074e-26ef-4ab7-b9fd-c56919980f69,2023-02-03,Moisturizer,Beauty,907.46,8,North America
af95ed8b-35e0-4303-8da3-eff873bb5690,2023-07-28,Basketball,Sports,750.01,1,North America
74e8407a-57ad-460e-a372-f21769364b5a,2024-09-08,T-Shirt,Clothing,821.98,2,Australia
a4986e3b-f007-4137-8cbb-31d6074184b0,2024-12-04,Jeans,Clothing,149.8,6,Europe
77dac3ea-74c3-48f6-b03d-d1f8e80ddfb7,2023-04-24,Air Conditioner,Home Appliances,577.79,8,Europe
d1005f35-849b-4757-93a5-710d4ac76e7e,2024-12-02,Smartwatch,Electronics,541.78,4,South America
0f0f16c2-6479-4be0-afef-2be38a8e0f25,2023-02-24,Jacket,Clothing,377.31,4,South America
483c579d-3108-4643-8caa-560ca8205ebe,2024-01-27,Smartphone,Electronics,878.27,3,South America
660aca7e-c2ef-43d9-b9c4-6e46a8d2665d,2024-11-15,Vacuum Cleaner,Home Appliances,440.36,7,North America
5e592c45-9411-44b4-8c2d-0529c46707b0,2024-09-12,Smartwatch,Electronics,411.45,4,Australia
eba9a1d9-63b3-4f6e-a1ce-9141efcb88ca,2023-12-24,Lipstick,Beauty,268.34,1,North America
6510a5e7-32a1-4a48-851c-2758b4934011,2023-12-03,Running Shoes,Sports,778.78,2,Asia
18eedef5-aefc-4e5e-b9d8-3fd0801eaaf3,2023-11-30,Football,Sports,29.63,2,Australia
c639f26b-36e5-4f49-8135-5d4b30f67367,2024-09-30,Vacuum Cleaner,Home Appliances,618.63,4,Australia
a1538a52-cc65-4012-a42f-d9d90e52a2b0,2023-03-21,Air Conditioner,Home Appliances,649.57,4,Asia
34dec565-fb6f-4ac1-bcaf-be2ce976d629,2023-05-09,Laptop,Electronics,182.02,3,Australia
4446352f-d000-4fc5-9694-402cf3d1c15d,2024-10-02,Vacuum Cleaner,Home Appliances,894.84,5,North America
d3ae16fb-d365-4d70-9927-96ad91c57640,2024-12-27,Moisturizer,Beauty,142.33,2,Europe
e3aa523f-8390-465e-acdc-3f2f5eca4858,2023-10-17,Lipstick,Beauty,179.43,2,Europe
473827c2-b3c0-4a1c-b422-384c818ead7d,2024-09-24,Tennis Racket,Sports,401.11,8,South America
9b22b02e-eb8d-4d43-b744-4c0dabed5d55,2024-11-05,Smartwatch,Electronics,184.38,2,South America
70a2ad0b-e1a5-4402-9a39-5c898d85879c,2024-06-20,Smartphone,Electronics,982.04,2,South America
c6382367-a420-4d4f-917c-4f88e62b3439,2024-12-20,Lipstick,Beauty,144.57,9,North America
acc951a9-29e1-4912-b6e4-067b52185c68,2024-12-22,Smartwatch,Electronics,616.61,1,Asia
101346e3-b8f4-4e9e-a175-090d0d923f1a,2024-08-07,Perfume,Beauty,229.92,8,North America
d920e12e-bc13-4c02-bed7-4c3098f48d71,2024-02-29,Jacket,Clothing,855.24,1,Europe
f026f390-3029-46b6-be55-88c22a7b3e89,2024-11-15,Refrigerator,Home Appliances,255.16,3,South America
519438cc-374c-49fa-bae4-7c293f94d71c,2023-03-09,Laptop,Electronics,976.97,9,South America
c89e4825-d6aa-4f61-9052-8ce3e94cc380,2023-08-30,Football,Sports,475.48,2,North America
1b4077fd-5de0-417f-a819-e21874b011dd,2024-12-18,Moisturizer,Beauty,43.05,6,South America
34fb5acf-c894-4ccc-bcc6-8ab72230d99d,2023-09-08,Laptop,Electronics,678.47,8,South America
1923a63f-d430-4bec-83c1-68c121ecd808,2023-02-10,Basketball,Sports,180.77,10,Asia
7775a45e-e583-475e-bdb1-5efd175c39d9,2023-02-10,Smartwatch,Electronics,407.41,9,South America
85cdc36d-fa33-4b80-aef1-59e24e280477,2024-09-01,Refrigerator,Home Appliances,669.45,7,Asia
c17e9987-83de-4e7f-b1c1-31689afaf64e,2024-08-17,Headphones,Electronics,516.31,9,Europe
92bc13c5-454a-41e6-99ee-296af6384b97,2024-08-03,T-Shirt,Clothing,135.15,5,North America
9906eb2b-30ef-4bc6-af9b-11eb68ca8c52,2024-07-12,Smartwatch,Electronics,717.22,5,Europe
d1cfa8f9-d7e0-4c74-adfe-d3087f0b1e24,2023-11-05,Moisturizer,Beauty,860.8,9,Australia
51e745f3-f315-402d-850a-726fc896c723,2023-04-01,Laptop,Electronics,363.94,9,South America
077af3bd-3cd7-425a-9aaf-0632a33ecf39,2024-02-18,Shampoo,Beauty,654.23,1,Europe
ad752188-00ba-4d6f-bfd8-ebd9aa6420c6,2023-04-20,Tennis Racket,Sports,536.95,1,Europe
7295f84c-5a2e-4547-8d1d-1ee2fdf997f8,2023-10-25,Moisturizer,Beauty,364.32,10,Asia
51334b3a-4d58-4c43-add5-9256d489f25c,2023-12-27,Shampoo,Beauty,152.24,1,Australia
91a47198-a448-4809-87ee-c8aab844bd33,2024-04-02,Lipstick,Beauty,159.15,10,Europe
56acb140-fd32-44d3-a88a-e76044399313,2023-06-03,Running Shoes,Sports,635.73,2,Europe
36d57868-7522-482d-bfbf-f85db0efc923,2024-01-28,Headphones,Electronics,575.41,3,Europe
408da1fb-af2f-4e97-a32f-fc068a62ccfa,2024-01-17,Smartwatch,Electronics,39.57,10,Australia
2be8818e-66d7-4496-80f9-e51a2d8a8748,2023-05-11,Perfume,Beauty,240.63,1,Australia
ae90023c-d776-45a9-98b8-6276a73cf3d6,2024-01-05,T-Shirt,Clothing,974.05,7,Asia
61496373-9df5-4b48-87d9-47c507143453,2024-09-08,Jacket,Clothing,397.12,2,South America
db5415f6-fc7e-47db-ab04-8786fd96cb58,2023-08-19,Vacuum Cleaner,Home Appliances,375.2,9,Australia
59e71f79-397a-473f-bdc6-c3d6da5588dc,2023-06-24,Air Conditioner,Home Appliances,596.0,4,Asia
0f833a1d-a464-4cea-af5e-ff9ebda6717e,2023-09-30,Sneakers,Clothing,808.91,7,South America
394712d0-6fc5-4d91-9927-5686f96121c3,2023-06-26,Tennis Racket,Sports,748.95,2,Europe
9d034440-5925-4222-a9cf-35b44e7f0544,2025-01-03,Headphones,Electronics,665.77,6,South America
9773ccc5-4785-4912-93e4-70faaab292b7,2024-07-01,Jacket,Clothing,698.11,7,Asia
8ae218f5-dd1e-4ca7-a1ca-4ea6ea3dd911,2024-04-16,Jeans,Clothing,679.98,6,Australia
27164c34-8ed5-4d82-b1a8-8f6c9792fb66,2024-03-25,Smartwatch,Electronics,296.16,1,North America
619a41df-efef-438d-88f0-0b6976193069,2023-08-21,Jacket,Clothing,106.2,6,North America
4fc835f1-4ac3-4a38-bbe1-98c8bba2aa45,2024-09-26,Sneakers,Clothing,884.98,6,Australia
3d8d27f1-f8b4-4f71-ba89-646e1bf6ed01,2024-01-02,Jacket,Clothing,290.73,10,North America
53742dcc-9552-45b5-90ed-a46288abf316,2023-09-28,Microwave,Home Appliances,206.42,6,Europe
8ed54b1d-eaa4-4a85-9e4c-dc10fb287721,2023-12-20,Moisturizer,Beauty,216.6,9,North America
aae418c6-54b4-4458-b6e0-06d75aa6e15e,2024-05-18,Tennis Racket,Sports,525.61,1,South America
3e1eac4a-1480-4540-9d4b-9dbeebac80b1,2024-12-13,Headphones,Electronics,706.4,10,Australia
73b32458-c546-4f08-9242-69a8ab0e0e56,2023-12-23,Smartphone,Electronics,229.17,3,Europe
184907b5-d218-465c-b0b4-ee85d1c751ed,2024-02-22,Perfume,Beauty,183.36,5,Asia
f3d265db-aed8-4024-989c-c55e4cc9f510,2024-08-11,Smartphone,Electronics,244.82,7,North America
841c18ff-70e0-4e13-b1dd-22975037710d,2024-09-24,Laptop,Electronics,702.08,9,Asia
5732980f-1a92-4f09-94b1-6fa386b66b54,2023-11-09,Jeans,Clothing,307.89,9,Asia
7b306268-01a6-4e93-afc4-0fa643d33670,2024-11-21,Tennis Racket,Sports,108.29,5,Asia
a624d3ab-42e0-48e2-947d-0b29edddd561,2024-05-22,Jeans,Clothing,226.16,10,Europe
433b84fc-fb3c-4109-84da-edfc0be2dbc5,2024-03-17,Perfume,Beauty,390.62,6,North America
fb5f474b-c812-4b46-834b-7ecb476ff3e8,2024-06-04,Air Conditioner,Home Appliances,492.68,2,Europe
d8161308-ef34-467d-b6f7-f581b82fbd38,2023-09-05,Basketball,Sports,33.04,4,Australia
38bbf29b-e83a-43d5-a7e3-1f2a0a7dfa79,2023-11-12,Air Conditioner,Home Appliances,94.97,6,Europe
4938ab18-e1c5-446e-a754-04f512b34546,2024-09-18,Football,Sports,488.6,10,Asia
d13b47a1-3520-439b-8382-9a07bc0a6f9b,2024-11-18,Refrigerator,Home Appliances,375.39,9,Asia
79f88dfa-63ea-41f6-af95-58539692b886,2023-06-24,Vacuum Cleaner,Home Appliances,489.88,6,North America
62b6cd2c-827e-48f4-9887-59ddcde31bb5,2023-09-06,Vacuum Cleaner,Home Appliances,27.82,2,Europe
91045c65-f13b-4927-ab85-5253f36d6448,2024-12-07,Microwave,Home Appliances,41.46,5,Europe
373c95a7-7f0a-4756-95e6-c91b3fd457c6,2024-12-18,Lipstick,Beauty,563.97,7,Europe
d3d672c6-a9cd-4f3e-a6d9-4746e81c67ee,2024-03-24,Headphones,Electronics,79.89,7,South America
302dde98-93a2-4be9-9b4f-f29c3f4d1ede,2024-06-24,Perfume,Beauty,134.06,8,Australia
3de17ab2-759a-4131-a049-e371025f11e3,2023-07-22,Smartphone,Electronics,554.04,6,Asia
9b558a72-b69b-4588-990e-b0351f7f481e,2024-02-28,Smartwatch,Electronics,84.55,4,South America
df4307f8-4e18-4d35-8104-48a576c1ef6c,2023-11-22,Jacket,Clothing,494.83,7,South America
a2a591d6-5197-4ca8-becd-014c2e36091c,2023-09-01,Smartwatch,Electronics,721.44,2,Europe
7821bd41-2267-492b-9b99-7be431152ae2,2024-06-07,Tennis Racket,Sports,665.38,8,Australia
030af1b5-9a1b-49b0-b6e7-ecacb44b1fe7,2023-08-19,Microwave,Home Appliances,803.76,3,Australia
32ef382e-7202-4c80-b60c-b44375dcf869,2023-03-03,Smartwatch,Electronics,955.97,4,Europe
a5c7ce4a-4dbf-4e0f-9381-ba63c809440f,2024-11-27,Lipstick,Beauty,264.6,9,Asia
06695349-7857-4db9-a275-d8e4ba8c4edf,2024-03-21,Shampoo,Beauty,474.08,3,North America
d501c74f-7ba5-45f3-bcd7-dd319c49e54f,2023-06-13,Running Shoes,Sports,406.85,9,North America
21c19067-2fc3-4c83-9ae6-8ea8e96c4ab2,2024-01-23,Moisturizer,Beauty,988.93,4,South America
44f5f83a-38bf-4490-a3a3-3ae2db2f13dd,2025-01-05,Vacuum Cleaner,Home Appliances,844.26,2,Europe
ae82a43c-e49c-4451-b604-6d6085e1c3e3,2024-04-20,Jacket,Clothing,254.21,3,Australia
67d2ecf2-f3aa-4fbb-8ec0-a7a5f09777c3,2023-07-02,Tennis Racket,Sports,212.46,9,South America
34316c42-7464-44b1-9ec4-1d5fa416907d,2023-03-08,Lipstick,Beauty,285.13,2,Europe
